A0A6P6H3J9,XM_025914166.1,,
A0A3Q7WYQ1,XM_027330978.1,,
A0A6J1IHH5,XM_023119942.1,,
A0A6J0YCB8,XM_020903203.1,,
A0A6P3VE92,XM_012517513.2,,
A0A6I8P6I7,XM_007660523.1,,
A0A7F8RP41,XM_031038919.1,,
A0A096P1P8,XM_003911781.3,,
A0A6P6MMU4,XM_026241824.1,,
A0A1U8BX22,XM_013112375.2,,
A0A673KF84,XM_016555831.1,,
A0A6P4ZVL8,XM_019785389.1,,
A0A672L137,XM_016267161.1,,
A0A672L137,XM_016267162.1,,
A0A672L137,XM_016267163.1,,
A0A1S3K7W5,XM_013563080.1,,
A0A6P8FZ37,XM_031572750.1,,
F1QZU6,NM_001326520.1,,
G1NHH7,XM_010710179.2,,
G3QK68,XM_004061705.2,,
A0A6I9WQD4,XM_011647117.2,,
A0A6J1NWU3,XM_024092138.1,,
A0A6P7X2C8,XM_030191661.1,,
A0A2K5UTD7,XM_005548241.2,,
A0A2K5UTD7,XM_005548242.2,,
A0A2K5UTD7,XM_005548243.2,,
A0A2K5UTD7,XM_015446504.1,,
A0A2C9LCC3,XM_013240459.1,,
A0A6J0TMX7,XM_020792826.1,,
G3WYM0,XM_003758468.2,,
A0A6J0X2J5,XM_020886879.1,,
A0A6J0X2J5,XM_020886880.1,,
M3ZUF1,XM_005795774.1,,
A0A3Q7RKQ0,XM_025989998.1,,
A0A3Q7RKQ0,XM_025990003.1,,
A0A6J2U7H9,XM_030528616.1,,
A0A3B4CYK0,XM_017716024.1,,
A0A6P7SPC9,XM_029784285.2,,
H0XKZ1,XM_003781249.2,,
A0A6I9LBR2,XM_006976340.2,,
A0A384D047,XM_008701903.1,,
A0A7E6E403,XM_036030176.1,,
A0A6J0UXX0,XM_020809846.1,,
A0A6J0UXX0,XM_020809847.1,,
A0A3Q7QKZ9,XM_025891355.1,,
A0A6P5Z6A6,XM_022892375.1,,
A0A2K5XQ69,XM_011979241.1,,
Q1LYI5,NM_001045014.1,,
A0A6J2UNZ3,XM_030766295.1,,
A0A1S3HRX5,XM_013533338.1,,
A0A2U3XH85,XM_006730787.2,,
A0A2U3XH85,XM_031025324.1,,
A0A6J2E660,XM_027608419.2,,
A0A7M7IH45,XM_016911597.2,,
A0A6P9CBY4,XM_034425892.1,,
A0A6J1HVG1,XM_023111803.1,,
A0A6J1HVG1,XM_023111805.1,,
A0A6J1HVG1,XM_023111806.1,,
A0A6J1HVG1,XM_023111807.1,,
A0A6J1HVG1,XM_023111808.1,,
A0A6J1HVG1,XM_023111809.1,,
A0A6J1HVG1,XM_023111810.1,,
A0A6J1HVG1,XM_023111811.1,,
A0A6J1HVG1,XM_023111812.1,,
A0A6J1HVG1,XM_023111813.1,,
F1MKV9,NM_001191349.1,,
F1MKV9,XM_005217508.3,,
A0A6J2E332,XM_027604642.2,,
A0A6J2E332,XM_027604644.2,,
A0A6J2E332,XM_027604645.2,,
A0A6J2E332,XM_027604646.2,,
A0A6J2E332,XM_027604647.2,,
A0A6J2E332,XM_027604648.2,,
A0A6J2E332,XM_027604649.2,,
A0A6P8WTI4,XM_034245739.2,,
A0A6J2DJ01,XM_027600388.1,,
A0A1U8KGV2,XM_016846168.1,,
A0A1U8KGV2,XM_016846169.1,,
A0A6P3RE43,XM_011380587.2,,
A0A3Q0FQ00,XM_025193577.1,,
A0A6P7SBZ7,XM_029779977.2,,
A0A6P5ABG3,XM_019785113.1,,
H0V498,XM_003464392.3,,
A0A1S3HRE0,XM_013533144.1,,
A0A2Y9QYS3,XM_023732737.1,,
A0A6P3FQR4,XM_004644951.2,,
A0A1I8QAZ4,XM_013245748.1,,
A0A0D9QZU1,XM_008000967.1,,
A0A6J1H5S2,XM_023102901.1,,
A0A2I4ALS8,XM_014000967.1,,
A0A6P5Z7T0,XM_022892872.1,,
F6Y859,XM_007670093.1,,
A0A1S4D4Q6,XM_016652906.1,,
A0A1U8BQ22,XM_005069186.3,,
A0A1U8BQ22,XM_013112724.2,,
A0A1U8BQ22,XM_013112725.2,,
A0A1U8BQ22,XM_013112726.2,,
A0A1U8BQ22,XM_013112727.1,,
P0C881,XM_005249659.3,,
U3K7J7,XM_005039500.2,,
A0A6P7M3N9,XM_029144861.2,,
A0A2K6H0X3,XM_012643906.1,,
A0A6J3QGC8,XM_033845363.1,,
A0A3P9PAL1,XM_008416511.2,,
A0A3Q3CTM2,XM_005934863.2,,
A0A6P6MF68,XM_026238791.1,,
A0A6P6ET13,XM_023719691.1,,
A0A2U4A041,XM_019918787.2,,
A0A6P7JIF7,XM_028420923.1,,
A0A2C9LEH0,XM_013227823.1,,
A0A1S2ZVU2,XM_007525329.2,,
F1M6P8,XM_002728994.5,,
F1M6P8,XM_003753504.4,,
A0A3Q2VA56,XM_005915462.2,,
A0A3Q2VA56,XM_005915463.2,,
A0A1L8FTC5,XM_018223809.2,,
A0A3Q2CPJ4,XM_015393460.1,,
A0A6P6VI83,XM_027246963.1,,
A0A2C9LJA1,XM_013212507.1,,
A0A2C9LJA1,XM_013212508.1,,
A0A1S3I0B2,XM_013535807.1,,
A0A3B5AVB4,XM_008281357.1,,
T1JQ57,XM_015933498.1,,
A0A6P8KUY4,XM_033318339.1,,
A0A6J3GDP9,XM_032259641.1,,
A0A6J0UJU8,XM_020804704.1,,
A0A6J0UJU8,XM_020804705.1,,
A0A6P5Z768,XM_022892873.1,,
A0A2U3V3N6,XM_004318999.3,,
A0A6P8V2Z8,XM_034223699.1,,
A0A671RA06,XM_016481826.1,,
A0A2Y9MJD8,XM_022561534.1,,
A0A2Y9MJD8,XM_022561543.1,,
A0A2Y9MJD8,XM_022561552.2,,
A0A2Y9MJD8,XM_022561562.1,,
A0A2Y9MJD8,XM_022561570.2,,
A0A6P7QNQ5,XM_021184357.2,,
A0A6P7QNQ5,XM_029470505.1,,
A0A6P7QNQ5,XM_029470506.1,,
A0A6P7JIE1,XM_028420903.1,,
A0A6P7RG84,XM_029480261.1,,
A0A6J3L3R9,XM_033503195.1,,
A0A6J0UAQ0,XM_020801479.1,,
A0A7F8Q4I1,XM_031019408.1,,
A0A669E4V0,XM_003439187.3,,
A0A6J1BWW1,XM_022276966.1,,
A0A6J2PXJ0,XM_029434360.1,,
A0A6J1MK77,XM_023321681.2,,
A0A6J1MK77,XM_023321682.2,,
A0A6J1MK77,XM_023321683.2,,
A0A6J1MK77,XM_023321684.2,,
A0A3Q0G8C6,XM_025200131.1,,
A0A6P5LX50,XM_021004997.1,,
A0A341ANG1,XM_024735360.1,,
A0A6P9A2F8,XM_034396101.1,,
A0A6P5CX50,XM_019974190.1,,
A0A671MVL9,XM_016477041.1,,
A0A671MVL9,XM_016477042.1,,
A0A671MVL9,XM_016477043.1,,
A0A6P3ZG47,XM_016022909.2,,
A0A6P3ZG47,XM_025072172.1,,
A0A7M7IFB2,XM_016911601.2,,
A0A6J2VYR6,XM_030781164.1,,
A0A2K5M740,XM_012065704.1,,
A0A6P4ZDX2,XM_019773763.1,,
A0A6I8SNI2,XM_012956753.2,,
K7G300,XM_006121989.2,,
K7G300,XM_006121990.2,,
A0A2Y9SZ55,XM_024126829.2,,
X1WB88,XM_689593.7,,
G1PPI1,XM_006082935.2,,
A0A6I9INB0,XM_006214653.2,,
A0A7E6FI41,XM_036511538.1,,
A0A6P6EZC1,XM_023721932.1,,
A0A3P9Q8Q6,XM_008414608.2,,
A0A1S3FJL2,XM_013021257.1,,
A0A0G2K754,NM_001191945.1,,
A0A6J1QTD8,XM_025028087.1,,
A0A3Q4G5R3,XM_006796647.1,,
A0A4W6FLG9,XM_018669367.1,,
A0A1X7T6D5,XM_011409863.2,,
A0A2K5R912,XM_017538549.1,,
A0A6P6MRF8,XM_026243490.1,,
A0A3P9CEW1,XM_012917153.2,,
A0A1S3UHG8,XM_014649995.1,,
A0A1S3UHG8,XM_014649996.2,,
A0A6P4ZGM8,XM_019780334.1,,
A0A1U7RXU1,XM_006025752.1,,
A0A6P8RX43,XM_033954336.1,,
A0A6P8P4W1,XM_033914585.1,,
A0A2Y9PIT4,XM_022589992.2,,
A0A2Y9PIT4,XM_022589993.1,,
A0A6P7LIL4,XM_029138723.2,,
A0A452G4D8,XM_018064085.1,,
A0A341CQ04,XM_024760144.1,,
A0A2K5QV30,XM_017544633.1,,
A0A2K5QV30,XM_017544635.1,,
A0A3Q7MNK9,XM_025852861.1,,
A0A3Q7MNK9,XM_025852862.1,,
A0A3Q7MNK9,XM_025852863.1,,
A0A3Q7MNK9,XM_025852864.1,,
A0A3Q7MNK9,XM_025852865.1,,
A0A6J2L3I8,XM_028506461.2,,
A0A1S3HPN5,XM_013531545.1,,
A0A341BNX5,XM_024748156.1,,
A0A6J0TXU8,XM_020796784.1,,
A0A2Y9QZI5,XM_023731739.1,,
A0A2Y9QZI5,XM_023731740.1,,
A0A2Y9QZI5,XM_023731741.1,,
A0A2Y9QZI5,XM_023731742.1,,
A0A2Y9QZI5,XM_023731743.1,,
A0A6J2B5M6,XM_027570480.2,,
A0A3Q3A9Q0,XM_017406792.1,,
G1NF54,XM_010708794.2,,
G1NF54,XM_019613625.1,,
A0A6J3GYJ5,XM_032267105.1,,
A0A6J2KUD0,XM_028501857.2,,
A0A2C9LAA7,XM_013227265.1,,
A0A2Y9KKS6,XM_022518020.1,,
A0A1S4EE85,XM_017445072.1,,
A0A087YJC5,XM_016668136.1,,
A0A6P6Y9K7,XM_027346189.1,,
A0A384B8R6,XM_007195612.1,,
A0A0G2K999,XM_006247693.3,,
G1KBH7,XM_008124599.2,,
A0A6P6VIG2,XM_027246957.1,,
A0A6P5XAV4,XM_022869794.1,,
A0A2K6U0B6,XM_010350031.1,,
A0A672RPN7,XM_016272727.1,,
A0A672RPN7,XM_016272728.1,,
A0A672PAZ7,XM_016283169.1,,
A0A6P4F5H3,XM_017130186.1,,
A0A1S3GT66,XM_013036638.1,,
A0A1S3GT66,XM_013036639.1,,
A0A337SBX7,XM_019839645.1,,
A0A3Q7R1D3,XM_025892537.1,,
I3MIG8,XM_013364131.1,,
A0A6P7XBZ9,XM_030194183.1,,
A0A3Q2PQE0,XM_012857408.1,,
A0A3B5QEY9,XM_005812001.1,,
A0A6P7T5Y1,XM_029789955.2,,
A0A383ZDA7,XM_007173113.1,,
Q5EBC0,NM_019369.2,,
A0A6J1MJ70,XM_024079692.1,,
A0A6P7JI16,XM_028420710.1,,
A0A6P7JI16,XM_028420711.1,,
A0A6J1TUN3,XM_026665920.1,,
A0A6J1TUN3,XM_026665921.1,,
A0A7R5KWD1,XM_039388911.1,,
A0A2R8MM57,XM_008995703.2,,
F7FLU0,XM_001369556.3,,
I3MCX2,XM_005329010.2,,
A0A2I3BPJ2,XM_017316245.1,,
F1R2C3,NM_001166256.1,,
A0A2Y9Q5G0,XM_022597028.2,,
A0A3P8YXT0,XM_010894131.2,,
A0A6P7MGR0,XM_029149316.1,,
A0A6J0IL83,XM_017831883.1,,
A0A6J0T6Y9,XM_020786165.1,,
A0A6P3WVU1,XM_014614293.1,,
A0A6P5XAU3,XM_022869795.1,,
A0A6I9Z3B4,XM_014075239.1,,
A0A6J0C0V5,XM_015664582.1,,
A0A340WES4,XM_007445612.1,,
A0A6P3HZF2,XM_010849655.1,,
A0A6P3HZF2,XM_010849656.1,,
A0A6P3HZF2,XM_010849658.1,,
A0A6P3HZF2,XM_010849659.1,,
A0A673M2U9,XM_016510882.1,,
A0A2K5QEF0,XM_017524135.1,,
A0A6P7YB22,XM_030204169.1,,
A0A6P8M6D5,XM_033441101.1,,
A0A1S3XED7,XM_016582702.1,,
A0A6J2RBC8,XM_029450735.1,,
G1SFJ7,XM_002709561.3,,
A0A6I9YIZ0,XM_014068727.1,,
A0A4W6FBS7,XM_018689991.1,,
A0A3P9D543,XM_004546724.3,,
A0A6P5QGL3,XM_021176723.2,,
A0A3P9BDE9,XM_004556007.3,,
A0A3P9BDE9,XM_012920431.2,,
A0A671QZY3,XM_016485357.1,,
A0A6P5AWZ7,XM_019790992.1,,
A0A6P5Z1B0,XM_022890610.1,,
A0A6J1KWY2,XM_023151079.1,,
A0A6J1KWY2,XM_023151080.1,,
A0A6J1KWY2,XM_023151081.1,,
A0A1S3I3P0,XM_013537428.1,,
A0A6P6DIK0,XM_023704092.1,,
I3MFZ1,XM_005334183.2,,
I3MFZ1,XM_013362346.1,,
A0A6J1G6J4,XM_023091551.1,,
A0A6J1G6J4,XM_023091552.1,,
A0A6P9CDU4,XM_034426592.1,,
A0A3Q2XUB7,XM_019865216.1,,
A0A6P7T0W3,XM_029788200.2,,
A0A6P7HTL0,XM_028403239.1,,
A0A1S2ZNR3,XM_007522167.2,,
A0A6J1V258,XM_026681552.1,,
A0A6J1PX49,XM_025018165.1,,
A0A6P3RF03,XM_011382030.1,,
A0A3Q7P4H1,XM_025869457.1,,
A0A6P7IZ00,XM_028413750.1,,
A0A6P4YVP1,XM_019770245.1,,
A0A1U8HP78,XM_016812356.1,,
A0A1L8H1H9,XM_018250816.2,,
A0A1L8H1H9,XM_018250817.2,,
A0A1L8H1H9,XM_018250818.2,,
A0A6J0X9L5,XM_020890256.1,,
K7FFU4,XM_006135821.2,,
K7FFU4,XM_006135822.2,,
K7FFU4,XM_006135823.2,,
K7FFU4,XM_006135824.2,,
K7FFU4,XM_014579893.1,,
F6XY15,XM_007484919.2,,
A0A2U3WX67,XM_004414087.1,,
A0A6J2PKB7,XM_029429954.1,,
A0A384APG2,XM_007189195.2,,
A0A3P9PIA1,XM_008438604.2,,
A0A6P5AJX9,XM_019787843.1,,
A0A6J2V7N6,XM_030772469.1,,
A0A2K5KHI2,XM_012053105.1,,
A0A1U7V2R7,XM_009760949.1,,
A0A6J2XVG8,XM_030898744.1,,
A0A674MP14,XM_011614203.1,,
A0A6P4B6F1,XM_016079223.3,,
A0A6P6LZB2,XM_026234050.1,,
A0A6P7IM06,XM_028408281.1,,
A0A2Y9DAN8,XM_004371094.3,,
A0A803VVE0,XM_005038459.2,,
A0A1S3QW45,XM_014188184.1,,
A0A2D0SY09,XM_017492085.3,,
A0A286ZQE1,XM_003129932.3,,
A0A3Q2VZD5,XM_005912146.1,,
A0A1S3ZLD4,XM_016609582.1,,
A0A6P8IT08,XM_031714197.1,,
A0A3B3UDT6,XM_015054348.1,,
M3Y0I4,XM_004766802.2,,
A0A3B4CMJ4,XM_017708108.1,,
A0A6J3BTI7,XM_031907852.1,,
A0A673LNR1,XM_016571176.1,,
A0A3Q2WN03,XM_005942923.2,,
F1QIC9,NM_001130592.2,,
A0A1S3YTR2,XM_016600113.1,,
G4LWB4,XM_018791223.1,,
A0A6P7X441,XM_030191353.1,,
A0A286Y1K6,XM_003466454.3,,
A0A286Y1K6,XM_005002207.2,,
A0A286Y1K6,XM_013148964.1,,
A0A6J0EFA4,XM_016008921.1,,
G1MSW7,XM_003209980.3,,
A0A672SXK5,XM_016274152.1,,
A0A341AVE3,XM_024738176.1,,
A0A6J1U2J9,XM_026668770.1,,
A0A6P8RCC0,XM_033941680.1,,
A0A2K5J9J2,XM_011952953.1,,
A0A3P8UI10,XM_008322993.2,,
A0A452F2J6,XM_018058394.1,,
A0A452F2J6,XM_018058395.1,,
A0A452F2J6,XM_018058396.1,,
A0A452F2J6,XM_018058397.1,,
A0A6J2R8I8,XM_029450734.1,,
A0A2Y9PTJ2,XM_022592833.2,,
A0A6P5KTK6,XM_020991602.1,,
I3KW85,XM_005476995.3,,
A0A6J3M1T0,XM_033606528.1,,
A0A6J2PBN7,XM_029427663.1,,
A0A6P7WJM5,XM_030187662.1,,
A0A3Q2CSS3,XM_015386445.1,,
A0A3Q2CSS3,XM_015386446.1,,
A0A6J3IF27,XM_032285222.1,,
A0A1U7SHW2,XM_006037998.2,,
A0A1S3MQ57,XM_014149883.1,,
H3A3J2,XM_006012907.2,,
H3A3J2,XM_006012908.2,,
H3A3J2,XM_006012909.2,,
H2MHT7,XM_011483913.1,,
A0A6J1QEB7,XM_025023287.1,,
M3ZBD8,XM_003266565.2,,
M3ZBD8,XM_012505039.1,,
A0A341AN03,XM_024734759.1,,
A0A672LWY4,XM_016274847.1,,
A0A2D0RMH9,XM_017476230.3,,
A0A6P8MIW9,XM_033452337.1,,
A0A804I7D3,XM_009392618.2,,
A0A804I7D3,XM_018823853.1,,
F1QEE7,XM_685303.9,,
A0A6I9RT82,XM_010933694.3,,
E1BD04,NM_001192302.1,,
A0A1U8DH40,XM_014521054.2,,
A0A6P5MVD0,XM_021133438.2,,
A0A3Q7QV37,XM_025893838.1,,
A0A1S3G1H9,XM_013026468.1,,
A0A6P8PKZ9,XM_033933306.1,,
A0A6J2VJG2,XM_030775546.1,,
A0A0D3B3J7,XM_013767998.1,,
A0A2K6QV22,XM_010357423.1,,
A0A2C9KMH4,XM_013221958.1,,
A0A6P6KBU0,XM_026213566.1,,
A0A6P7K3C5,XM_028426395.1,,
A0A2I4DCY2,XM_014034628.1,,
A0A6P3J589,XM_010860655.1,,
A0A3Q2FFM8,XM_015390262.1,,
A0A7E6DEH6,XM_036021525.1,,
A0A6P9BS42,XM_034418352.1,,
A0A6P7ZJT6,XM_030220176.1,,
A0A6P6RVM2,XM_026336128.1,,
A0A6P4YCJ6,XM_019759067.1,,
A0A6J0IL40,XM_017831884.1,,
A0A3Q7MWK9,XM_025856808.1,,
A0A6I9PEV1,XM_010791042.1,,
A0A2K6B3I2,XM_011715460.1,,
A0A1U8CJZ1,XM_013124253.2,,
A0A1S3EKS2,XM_013009534.1,,
A0A2D0QRB1,XM_017464531.3,,
A0A1L8GDN8,XM_018260275.2,,
A0A6J2KE51,XM_028182733.1,,
A0A6P6MC71,XM_026238152.1,,
G4LXF4,XM_018790934.1,,
A0A1S3SP44,XM_014210632.1,,
A0A1S3SP44,XM_014210633.1,,
A0A669F7U6,XM_013277051.2,,
A0A1S3AXD6,XM_008440352.2,,
A0A0D9S3U9,XM_008021188.1,,
I3N3U0,XM_005329107.2,,
H2LTW9,XM_004075681.2,,
A0A3Q2CXB0,XM_015390848.1,,
A0A2K6RJ34,XM_010378710.1,,
A0A3B3YZG6,XM_014992856.1,,
A0A6J0SYF7,XM_020785772.1,,
A0A6J0CCJ7,XM_015668669.1,,
A0A2K5Y3M3,XM_011981491.1,,
A0A2K5Y3M3,XM_011981492.1,,
A0A1S3F638,XM_013016271.1,,
A0A3B4E858,XM_017707957.1,,
A0A6J2S045,XM_029459267.1,,
A0A7N4NL04,XM_003757949.2,,
A0A6P7KI00,XM_028433388.1,,
A0A384BUQ0,XM_008687658.1,,
A0A6J0U956,XM_020800016.1,,
A0A6P6P0W9,XM_026258743.1,,
A0A2K5SGS3,XM_017502419.1,,
A0A671QT78,XM_016457062.1,,
A0A3P8Y3P4,XM_010867343.3,,
A0A6P5LIN0,XM_020999917.1,,
A0A6P5R6X3,XM_021944968.1,,
A0A6I9UWH3,XM_011204078.3,,
A0A1U7RVE7,XM_006026533.2,,
F1QBI9,XM_678490.7,,
A0A1S3MQJ1,XM_014149880.1,,
A0A6I9WDW5,XM_011642389.2,,
A0A6P6F4G8,XM_023723513.1,,
A0A1S3LIN6,XM_014135343.1,,
A0A3Q4GFP5,XM_006784963.1,,
A0A3P9PQK5,XM_017305095.1,,
A0A6P3WP27,XM_014612110.1,,
A0A6P3WP27,XM_014612111.1,,
A0A6P8ETK5,XM_031563703.1,,
A0A3Q7SHU8,XM_025985570.1,,
A0A3Q4G3S5,XM_006782619.1,,
A0A6P7SAZ0,XM_029779684.2,,
A0A6P8NYB3,XM_033917904.1,,
A0A6P8TCP6,XM_034199294.1,,
A0A6P6Y8Y6,XM_027345218.1,,
A0A6J3A278,XM_031671852.1,,
A0A6J3A278,XM_031671853.1,,
A0A6J1VY29,XM_026692242.1,,
A0A6P5NW02,XM_021149706.1,,
A0A6P5JEL2,XM_020973882.1,,
B8A5J5,NM_001166048.1,,
B8A5J5,XM_017355010.2,,
A0A2R2MQS9,XM_024076841.1,,
A0A6P6RFR3,XM_026288522.1,,
A0A3B5R5I8,XM_005797875.2,,
A0A1S3A9Y3,XM_007531656.2,,
A0A6J0HBN5,XM_017815961.1,,
A0A2U4AM24,XM_019926446.2,,
A0A6J3IFF3,XM_032285221.1,,
A0A1S3RP98,XM_014198172.1,,
A0A3P9B1D6,XM_004550342.3,,
A0A6P4F2S8,XM_017129221.1,,
A0A2K5ES36,XM_012467222.1,,
A0A3P8WMH1,XM_008333100.2,,
A0A6P7FQV9,XM_028279484.1,,
A0A3B3XDB6,XM_015000774.1,,
A0A3Q7SV23,XM_026011669.1,,
A0A3P8XSG7,XM_010901254.2,,
A0A3Q7U7G6,XM_026007555.1,,
H2RM67,XM_011619125.1,,
A0A3B4DL94,XM_017724599.1,,
A0A2U4AE79,XM_019923734.2,,
A0A6P3H182,XM_010834612.1,,
A0A7M7R8N7,XM_396099.6,,
A0A6I9RI67,XM_010928371.3,,
A0A1S3XFA3,XM_016582958.1,,
A0A672QQN6,XM_016237119.1,,
A0A6I9HWE1,XM_006197873.2,,
A0A3Q7MM62,XM_025852298.1,,
A0A3Q7MM62,XM_025852299.1,,
A0A6P6PET7,XM_026264191.1,,
A0A3Q2ZZD5,XM_017419512.1,,
A0A6P3RI80,XM_011382456.1,,
A0A6P6TLM5,XM_027223593.1,,
A0A2U3XTN5,XM_006734747.2,,
A0A2U3XTN5,XM_031029667.1,,
A0A2U3XTN5,XM_031029668.1,,
A0A2U3XTN5,XM_031029669.1,,
A0A2U3XTN5,XM_031029670.1,,
A0A672NCU1,XM_016254537.1,,
A0A340XTI8,XM_007463420.1,,
A0A3Q7QVA5,XM_025982259.1,,
A0A6I9HHQ4,XM_005420591.3,,
A0A2C9JV62,XM_013229171.1,,
A0A6P5IX40,XM_020971031.1,,
A0A6P5IX40,XM_020971033.1,,
A0A6P5IX40,XM_020971034.1,,
A0A6P5IX40,XM_020971035.1,,
H2TY87,XM_003975492.2,,
A0A6J1S6F4,XM_026420448.2,,
P01039,NM_001105877.1,,
A0A6J1M827,XM_023320576.2,,
A0A6J2WU22,XM_030791902.1,,
A0A6J2WU22,XM_030791903.1,,
F1RDR1,XM_021471632.1,,
F1RDR1,XM_685987.6,,
A0A6P5P8R8,XM_021154934.1,,
A0A3B4CQV0,XM_017717432.1,,
A0A2Y9E7D0,XM_004387748.2,,
A0A6P8UBB9,XM_034212794.1,,
A0A1S2ZA71,XM_007516213.1,,
G3VFI8,XM_012551534.1,,
G3VFI8,XM_012551537.1,,
G3VFI8,XM_012551541.1,,
A0A2Y9NJ10,XM_022573560.2,,
A0A671M798,XM_016499668.1,,
A0A3Q0FX05,XM_025194488.1,,
A0A6J2XPP0,XM_030897181.1,,
A0A6J1UJL8,XM_026674745.1,,
A0A6P5GQG6,XM_020254550.1,,
A0A0X1KG61,XM_006509963.3,,
A0A6P4YP48,XM_019775691.1,,
A0A6J0BEL2,XM_015657337.1,,
A0A6J0BEL2,XM_015657345.1,,
A0A341AR53,XM_024736310.1,,
A0A2K5K986,XM_011934906.1,,
A0A2K5K986,XM_011934908.1,,
A0A2K5K986,XM_011934909.1,,
A0A2Y9HE70,XM_021692315.1,,
A0A6P7M9N4,XM_029146856.2,,
A0A3B5K0J4,XM_011605201.1,,
A0A3Q7TD27,XM_025997395.1,,
A0A3Q3AUW0,XM_017433371.1,,
A0A6P8J5K0,XM_031719546.1,,
E1BDX3,XM_015464357.1,,
E1BDX3,XM_015472345.1,,
A0A6J3AV77,XM_031681889.1,,
A0A6J0UT34,XM_020808202.1,,
A0A2C9JZ15,XM_013234230.1,,
A0A6P6LK11,XM_026228011.1,,
A0A452FR46,XM_018054839.1,,
E7EYW5,NM_001316319.1,,
A0A6P7JGD9,XM_028420181.1,,
A0A6P3FIJ5,XM_004646404.2,,
A0A6P3FIJ5,XM_004646405.2,,
A0A6P3FIJ5,XM_023706725.1,,
A0A6P3FIJ5,XM_023706726.1,,
A0A6P3FIJ5,XM_023706727.1,,
A0A3P9QAD7,XM_008409479.2,,
A0A3Q0HIG6,XM_025214535.1,,
A0A6J2D2G7,XM_027592737.2,,
A0A6I9IHD1,XM_006212323.3,,
A0A2K5EL49,XM_012460353.1,,
A0A2K5EL49,XM_012460354.1,,
A0A2K5EL49,XM_012460355.1,,
A0A2K5EL49,XM_012460356.1,,
A0A2K5EL49,XM_012460357.1,,
A0A2K5EL49,XM_012460358.1,,
A0A1S3A9E4,XM_007531328.2,,
A0A383YU41,XM_007166316.1,,
